	ENSEMBL_ID
18332	ENST00000436139.6
18333	ENST00000613784.1
18334	ENST00000512716.1
18335	ENST00000313899.11
18336	ENST00000353341.8
18337	ENST00000352301.8
18338	ENST00000509263.5
18339	ENST00000507010.5
18340	ENST00000515432.1
18341	ENST00000503822.1
18342	ENST00000509107.1
18343	ENST00000295470.9
18344	ENST00000621267.4
18345	ENST00000614627.4
18346	ENST00000507721.5
18347	ENST00000602300.5
18348	ENST00000630827.1
18349	ENST00000273920.7
18350	ENST00000618400.4
18351	ENST00000509635.5
18352	ENST00000610545.1
18353	ENST00000515780.6
18354	ENST00000449862.6
18355	ENST00000508701.5
18356	ENST00000454948.3
18357	ENST00000319540.8
18358	ENST00000273908.4
18359	ENST00000503937.5
18360	ENST00000348405.8
18361	ENST00000513858.5
18362	ENST00000395310.6
18363	ENST00000443462.6
18364	ENST00000509142.5
18365	ENST00000311785.11
18366	ENST00000448323.5
18367	ENST00000505472.5
18368	ENST00000500777.6
18369	ENST00000508502.5
18370	ENST00000355196.6
18371	ENST00000515062.5
18372	ENST00000264405.9
18373	ENST00000505984.5
18374	ENST00000511338.1
18375	ENST00000508479.5
18376	ENST00000507828.5
18377	ENST00000512664.5
18378	ENST00000510167.1
18379	ENST00000503058.5
18380	ENST00000514326.5
18381	ENST00000513323.5
18382	ENST00000503210.5
18383	ENST00000505434.5
18384	ENST00000507676.5
18385	ENST00000506495.5
18386	ENST00000507051.1
18387	ENST00000302236.9
18388	ENST00000340417.7
18389	ENST00000442461.6
18390	ENST00000446851.6
18391	ENST00000510557.5
18392	ENST00000506560.5
18393	ENST00000505397.1
18394	ENST00000509093.5
18395	ENST00000264389.6
18396	ENST00000509317.5
18397	ENST00000503682.5
18398	ENST00000511653.1
18399	ENST00000311507.8
18400	ENST00000411416.6
18401	ENST00000509973.5
18402	ENST00000505406.5
18403	ENST00000426923.2
18404	ENST00000311469.8
18405	ENST00000311461.7
18406	ENST00000311412.9
18407	ENST00000405413.6
18408	ENST00000512196.5
18409	ENST00000513463.1
18410	ENST00000295488.7
18411	ENST00000510985.1
18412	ENST00000295491.8
18413	ENST00000507019.5
18414	ENST00000507349.5
18415	ENST00000509970.5
18416	ENST00000505719.1
18417	ENST00000321945.11
18418	ENST00000506553.5
18419	ENST00000611288.4
18420	ENST00000505489.5
18421	ENST00000503217.2
18422	ENST00000515303.2
18423	ENST00000611707.4
18424	ENST00000395226.6
18425	ENST00000264409.4
18426	ENST00000515820.6
18427	ENST00000295886.4
18428	ENST00000295887.5
18429	ENST00000295888.8
18430	ENST00000514711.1
18431	ENST00000514071.1
18432	ENST00000509172.1
18433	ENST00000502713.1
18434	ENST00000395184.5
18435	ENST00000503995.5
18436	ENST00000512201.5
18437	ENST00000395183.6
18438	ENST00000509300.5
18439	ENST00000514229.5
18440	ENST00000264343.4
18441	ENST00000395169.7
18442	ENST00000395161.6
18443	ENST00000395157.7
18444	ENST00000359221.7
18445	ENST00000361569.6
18446	ENST00000395160.7
18447	ENST00000395166.5
18448	ENST00000449047.6
18449	ENST00000515400.1
18450	ENST00000512017.5
18451	ENST00000512564.5
18452	ENST00000511167.5
18453	ENST00000511328.5
18454	ENST00000509464.5
18455	ENST00000506773.5
18456	ENST00000512689.5
18457	ENST00000502302.5
18458	ENST00000503911.5
18459	ENST00000513186.5
18460	ENST00000427191.6
18461	ENST00000436978.5
18462	ENST00000502971.5
18463	ENST00000316707.10
18464	ENST00000411767.6
18465	ENST00000507902.5
18466	ENST00000511467.1
18467	ENST00000273905.6
18468	ENST00000295898.7
18469	ENST00000473559.5
18470	ENST00000506308.5
18471	ENST00000504008.1
18472	ENST00000395146.8
18473	ENST00000507468.5
18474	ENST00000503477.5
18475	ENST00000511442.1
18476	ENST00000307808.10
18477	ENST00000511722.5
18478	ENST00000544085.5
18479	ENST00000514970.2
18480	ENST00000273963.9
18481	ENST00000498875.6
18482	ENST00000425278.6
18483	ENST00000512111.1
18484	ENST00000302219.10
18485	ENST00000328546.4
18486	ENST00000358290.8
18487	ENST00000507286.1
18488	ENST00000302174.8
18489	ENST00000512216.5
18490	ENST00000473942.5
18491	ENST00000440591.6
18492	ENST00000282470.10
18493	ENST00000418378.5
18494	ENST00000503414.5
18495	ENST00000541496.1
18496	ENST00000509407.5
18497	ENST00000434434.5
18498	ENST00000535835.5
18499	ENST00000512317.5
18500	ENST00000543631.5
18501	ENST00000458304.2
18502	ENST00000399271.5
18503	ENST00000282478.7
18504	ENST00000339673.10
18505	ENST00000282479.7
18506	ENST00000226284.6
18507	ENST00000424957.7
18508	ENST00000395102.8
18509	ENST00000497649.6
18510	ENST00000560249.5
18511	ENST00000540395.1
18512	ENST00000511670.5
18513	ENST00000361056.3
18514	ENST00000614857.4
18515	ENST00000237623.11
18516	ENST00000395080.7
18517	ENST00000508233.5
18518	ENST00000360804.4
18519	ENST00000237596.6
18520	ENST00000508588.5
18521	ENST00000502363.1
18522	ENST00000515655.5
18523	ENST00000237612.7
18524	ENST00000505480.5
18525	ENST00000503830.1
18526	ENST00000608933.5
18527	ENST00000295908.11
18528	ENST00000508256.5
18529	ENST00000510548.6
18530	ENST00000514204.1
18531	ENST00000505022.1
18532	ENST00000509340.1
18533	ENST00000273960.7
18534	ENST00000380265.9
18535	ENST00000264346.11
18536	ENST00000502870.1
18537	ENST00000264350.7
18538	ENST00000508159.1
18539	ENST00000273968.4
18540	ENST00000513325.5
18541	ENST00000402738.5
18542	ENST00000431413.5
18543	ENST00000422770.5
18544	ENST00000407637.5
18545	ENST00000426683.5
18546	ENST00000452979.5
18547	ENST00000264345.7
18548	ENST00000512194.1
18549	ENST00000527353.1
18550	ENST00000323061.5
18551	ENST00000395002.6
18552	ENST00000264344.9
18553	ENST00000503556.5
18554	ENST00000511976.5
18555	ENST00000508369.5
18556	ENST00000513837.5
18557	ENST00000509094.5
18558	ENST00000515600.1
18559	ENST00000506913.1
18560	ENST00000603357.2
18561	ENST00000317005.2
18562	ENST00000609438.1
18563	ENST00000333209.4
18564	ENST00000618500.4
18565	ENST00000420646.6
18566	ENST00000336904.7
18567	ENST00000394989.6
18568	ENST00000345009.8
18569	ENST00000394986.5
18570	ENST00000394991.7
18571	ENST00000508895.5
18572	ENST00000506244.5
18573	ENST00000505199.5
18574	ENST00000611107.1
18575	ENST00000502987.5
18576	ENST00000506691.1
18577	ENST00000394980.5
18578	ENST00000264790.6
18579	ENST00000508372.1
18580	ENST00000509176.5
18581	ENST00000432775.6
18582	ENST00000503421.5
18583	ENST00000282020.8
18584	ENST00000510992.5
18585	ENST00000611049.4
18586	ENST00000512631.1
18587	ENST00000306011.4
18588	ENST00000359052.8
18589	ENST00000457823.6
18590	ENST00000354268.8
18591	ENST00000509418.1
18592	ENST00000295256.9
18593	ENST00000318007.9
18594	ENST00000380180.7
18595	ENST00000437932.5
18596	ENST00000615540.4
18597	ENST00000359265.8
18598	ENST00000317968.8
18599	ENST00000512274.1
18600	ENST00000503974.5
18601	ENST00000504489.3
18602	ENST00000542407.5
18603	ENST00000508216.5
18604	ENST00000514743.5
18605	ENST00000510099.5
18606	ENST00000513341.5
18607	ENST00000515059.5
18608	ENST00000506363.5
18609	ENST00000512312.5
18610	ENST00000509540.5
18611	ENST00000440890.6
18612	ENST00000502683.5
18613	ENST00000264568.8
18614	ENST00000394931.1
18615	ENST00000610318.4
18616	ENST00000453304.5
18617	ENST00000513796.5
18618	ENST00000506749.5
18619	ENST00000504962.1
18620	ENST00000295266.5
18621	ENST00000522676.5
18622	ENST00000295268.3
18623	ENST00000509011.5
18624	ENST00000380158.8
18625	ENST00000264572.11
18626	ENST00000508213.5
18627	ENST00000408927.7
18628	ENST00000514122.5
18629	ENST00000453712.6
18630	ENST00000511212.5
18631	ENST00000408900.7
18632	ENST00000339360.9
18633	ENST00000509501.5
18634	ENST00000514139.2
18635	ENST00000305798.7
18636	ENST00000505184.5
18637	ENST00000515287.5
18638	ENST00000511651.5
18639	ENST00000450253.6
18640	ENST00000280892.10
18641	ENST00000511644.5
18642	ENST00000504432.5
18643	ENST00000505992.1
18644	ENST00000296411.10
18645	ENST00000625963.1
18646	ENST00000510133.5
18647	ENST00000514051.1
18648	ENST00000296412.12
18649	ENST00000626055.2
18650	ENST00000503130.5
18651	ENST00000508393.5
18652	ENST00000629236.2
18653	ENST00000265512.11
18654	ENST00000505590.5
18655	ENST00000512499.5
18656	ENST00000504125.1
18657	ENST00000394897.5
18658	ENST00000394899.6
18659	ENST00000237653.11
18660	ENST00000508558.1
18661	ENST00000209668.2
18662	ENST00000305046.12
18663	ENST00000625860.2
18664	ENST00000506651.5
18665	ENST00000515683.5
18666	ENST00000510055.5
18667	ENST00000511397.3
18668	ENST00000209665.8
18669	ENST00000437033.6
18670	ENST00000482593.5
18671	ENST00000476959.5
18672	ENST00000474027.1
18673	ENST00000326581.8
18674	ENST00000514652.5
18675	ENST00000394877.7
18676	ENST00000273962.7
18677	ENST00000394876.6
18678	ENST00000455368.6
18679	ENST00000514547.1
18680	ENST00000506883.5
18681	ENST00000511045.5
18682	ENST00000457717.5
18683	ENST00000265517.9
18684	ENST00000422897.6
18685	ENST00000619629.1
18686	ENST00000511828.1
18687	ENST00000296414.11
18688	ENST00000512369.1
18689	ENST00000499666.6
18690	ENST00000226522.8
18691	ENST00000442697.6
18692	ENST00000610281.1
18693	ENST00000296417.5
18694	ENST00000273990.6
18695	ENST00000502763.1
18696	ENST00000513992.1
18697	ENST00000296420.8
18698	ENST00000305864.7
18699	ENST00000506300.5
18700	ENST00000511970.5
18701	ENST00000502569.1
18702	ENST00000512215.5
18703	ENST00000394854.7
18704	ENST00000323055.10
18705	ENST00000394853.8
18706	ENST00000507176.5
18707	ENST00000529324.5
18708	ENST00000525819.1
18709	ENST00000504592.5
18710	ENST00000322953.8
18711	ENST00000428908.5
18712	ENST00000508653.5
18713	ENST00000444316.2
18714	ENST00000424970.6
18715	ENST00000394833.6
18716	ENST00000356736.4
18717	ENST00000226574.8
18718	ENST00000394820.8
18719	ENST00000511926.5
18720	ENST00000507079.5
18721	ENST00000505458.5
18722	ENST00000509165.1
18723	ENST00000600343.5
18724	ENST00000508584.1
18725	ENST00000226578.8
18726	ENST00000505239.1
18727	ENST00000453744.6
18728	ENST00000394804.6
18729	ENST00000618836.4
18730	ENST00000394801.8
18731	ENST00000394803.9
18732	ENST00000343106.9
18733	ENST00000321805.11
18734	ENST00000350435.11
18735	ENST00000338145.7
18736	ENST00000349311.12
18737	ENST00000504211.5
18738	ENST00000357194.10
18739	ENST00000505207.5
18740	ENST00000507845.5
18741	ENST00000502404.5
18742	ENST00000508476.5
18743	ENST00000508238.5
18744	ENST00000502690.5
18745	ENST00000508249.1
18746	ENST00000273986.8
18747	ENST00000503643.1
18748	ENST00000394789.7
18749	ENST00000296422.11
18750	ENST00000511253.1
18751	ENST00000514340.5
18752	ENST00000510559.1
18753	ENST00000362026.7
18754	ENST00000506288.5
18755	ENST00000394785.7
18756	ENST00000503103.5
18757	ENST00000503230.5
18758	ENST00000503818.1
18759	ENST00000296424.8
18760	ENST00000504285.5
18761	ENST00000509245.1
18762	ENST00000265148.7
18763	ENST00000380026.7
18764	ENST00000611174.4
18765	ENST00000503705.5
18766	ENST00000514974.1
18767	ENST00000304883.2
18768	ENST00000394767.2
18769	ENST00000305737.6
18770	ENST00000513237.5
18771	ENST00000540549.5
18772	ENST00000380013.8
18773	ENST00000413648.2
18774	ENST00000394764.2
18775	ENST00000514870.1
18776	ENST00000341695.9
18777	ENST00000348706.9
18778	ENST00000515567.5
18779	ENST00000354147.7
18780	ENST00000432483.6
18781	ENST00000510015.5
18782	ENST00000508518.5
18783	ENST00000504028.5
18784	ENST00000502596.5
18785	ENST00000265154.6
18786	ENST00000420470.2
18787	ENST00000394735.5
18788	ENST00000340139.9
18789	ENST00000451321.6
18790	ENST00000618810.4
18791	ENST00000503746.5
18792	ENST00000420368.6
18793	ENST00000416543.5
18794	ENST00000433009.1
18795	ENST00000510876.1
18796	ENST00000515819.1
18797	ENST00000512828.1
18798	ENST00000394730.7
18799	ENST00000507281.5
18800	ENST00000515279.5
18801	ENST00000360505.9
18802	ENST00000510865.5
18803	ENST00000509336.5
18804	ENST00000394728.4
18805	ENST00000504304.5
18806	ENST00000379987.6
18807	ENST00000453617.6
18808	ENST00000427316.6
18809	ENST00000514622.5
18810	ENST00000305572.12
18811	ENST00000506666.5
18812	ENST00000503451.5
18813	ENST00000514837.1
18814	ENST00000504787.1
18815	ENST00000505917.1
18816	ENST00000273980.9
18817	ENST00000432496.6
18818	ENST00000361687.8
18819	ENST00000394706.7
18820	ENST00000394708.6
18821	ENST00000503516.1
18822	ENST00000509532.5
18823	ENST00000509862.5
18824	ENST00000507696.1
18825	ENST00000510207.5
18826	ENST00000442366.5
18827	ENST00000358008.7
18828	ENST00000394701.4
18829	ENST00000285311.7
18830	ENST00000513208.5
18831	ENST00000510463.1
18832	ENST00000265174.4
18833	ENST00000394684.8
18834	ENST00000503862.5
18835	ENST00000359079.8
18836	ENST00000506993.1
18837	ENST00000394686.3
18838	ENST00000503385.1
18839	ENST00000332884.10
18840	ENST00000508453.1
18841	ENST00000603302.5
18842	ENST00000403312.5
18843	ENST00000309522.7
18844	ENST00000505878.3
18845	ENST00000626637.1
18846	ENST00000265165.5
18847	ENST00000379951.6
18848	ENST00000438313.6
18849	ENST00000510624.5
18850	ENST00000515500.5
18851	ENST00000512172.1
18852	ENST00000394667.7
18853	ENST00000502534.5
18854	ENST00000394665.5
18855	ENST00000506397.5
18856	ENST00000394668.2
18857	ENST00000361564.8
18858	ENST00000613215.4
18859	ENST00000512478.2
18860	ENST00000296486.7
18861	ENST00000411864.6
18862	ENST00000512646.5
18863	ENST00000510706.5
18864	ENST00000512320.1
18865	ENST00000510723.1
18866	ENST00000610288.4
18867	ENST00000622134.4
18868	ENST00000512961.5
18869	ENST00000399132.5
18870	ENST00000399127.5
18871	ENST00000399126.1
18872	ENST00000505591.1
18873	ENST00000504968.6
18874	ENST00000399100.6
18875	ENST00000265175.5
18876	ENST00000394650.6
18877	ENST00000352981.7
18878	ENST00000265164.6
18879	ENST00000503684.5
18880	ENST00000505486.1
18881	ENST00000243501.9
18882	ENST00000502283.1
18883	ENST00000394634.6
18884	ENST00000394635.7
18885	ENST00000618244.4
18886	ENST00000512148.5
18887	ENST00000510800.1
18888	ENST00000394631.7
18889	ENST00000226796.6
18890	ENST00000317735.4
18891	ENST00000594814.5
18892	ENST00000327908.3
18893	ENST00000509793.5
18894	ENST00000265171.9
18895	ENST00000503392.1
18896	ENST00000394607.7
18897	ENST00000302274.7
18898	ENST00000506625.5
18899	ENST00000503885.1
18900	ENST00000265162.9
18901	ENST00000306732.7
18902	ENST00000394598.6
18903	ENST00000355080.9
18904	ENST00000354925.6
18905	ENST00000614423.4
18906	ENST00000613094.4
18907	ENST00000616641.4
18908	ENST00000394595.7
18909	ENST00000511837.5
18910	ENST00000511990.1
18911	ENST00000557119.2
18912	ENST00000309733.5
18913	ENST00000274000.9
18914	ENST00000309703.10
18915	ENST00000512741.1
18916	ENST00000361717.3
18917	ENST00000500655.2
18918	ENST00000504176.6
18919	ENST00000458497.5
18920	ENST00000177648.13
18921	ENST00000313341.3
18922	ENST00000445203.6
18923	ENST00000505019.5
18924	ENST00000612287.4
18925	ENST00000309071.9
18926	ENST00000503172.5
18927	ENST00000344442.9
18928	ENST00000509061.5
18929	ENST00000508577.5
18930	ENST00000513553.5
18931	ENST00000505034.5
18932	ENST00000324052.10
18933	ENST00000507443.1
18934	ENST00000511529.1
18935	ENST00000503271.5
18936	ENST00000503423.5
18937	ENST00000506722.5
18938	ENST00000504454.5
18939	ENST00000394537.7
18940	ENST00000357077.8
18941	ENST00000264366.10
18942	ENST00000508613.5
18943	ENST00000511380.1
18944	ENST00000515034.1
18945	ENST00000509550.5
18946	ENST00000514960.5
18947	ENST00000504415.5
18948	ENST00000510275.6
18949	ENST00000612754.1
18950	ENST00000505342.5
18951	ENST00000506344.5
18952	ENST00000514167.1
18953	ENST00000394524.7
18954	ENST00000296402.9
18955	ENST00000513132.5
18956	ENST00000511664.5
18957	ENST00000342666.9
18958	ENST00000515496.5
18959	ENST00000514328.5
18960	ENST00000394522.7
18961	ENST00000505990.5
18962	ENST00000379773.6
18963	ENST00000508738.5
18964	ENST00000509594.1
18965	ENST00000315366.7
18966	ENST00000310836.10
18967	ENST00000507710.1
18968	ENST00000394511.3
18969	ENST00000264363.6
18970	ENST00000613194.4
18971	ENST00000310754.5
18972	ENST00000296499.5
18973	ENST00000296498.3
18974	ENST00000388822.9
18975	ENST00000508801.1
18976	ENST00000506780.2
18977	ENST00000280551.10
18978	ENST00000511481.5
18979	ENST00000419654.6
18980	ENST00000503683.1
18981	ENST00000610556.4
18982	ENST00000448416.6
18983	ENST00000307142.8
18984	ENST00000429713.6
18985	ENST00000434046.6
18986	ENST00000504178.1
18987	ENST00000307128.5
18988	ENST00000274030.10
18989	ENST00000450251.5
18990	ENST00000399075.6
18991	ENST00000504110.1
18992	ENST00000274024.3
18993	ENST00000354960.7
18994	ENST00000394439.5
18995	ENST00000264805.9
18996	ENST00000503412.1
18997	ENST00000420633.1
18998	ENST00000296509.10
18999	ENST00000264808.7
19000	ENST00000428209.6
19001	ENST00000515109.5
19002	ENST00000394435.2
19003	ENST00000379692.8
19004	ENST00000515757.5
19005	ENST00000511408.1
19006	ENST00000057513.7
19007	ENST00000507879.5
19008	ENST00000509841.1
19009	ENST00000515036.1
19010	ENST00000334383.9
19011	ENST00000394427.2
19012	ENST00000296511.9
19013	ENST00000501272.6
19014	ENST00000515017.5
19015	ENST00000394396.5
19016	ENST00000337677.9
19017	ENST00000394394.5
19018	ENST00000514885.5
19019	ENST00000243498.9
19020	ENST00000379663.7
19021	ENST00000509800.5
19022	ENST00000512454.5
19023	ENST00000511132.1
19024	ENST00000274026.9
19025	ENST00000618014.1
19026	ENST00000264499.8
19027	ENST00000507814.5
19028	ENST00000506636.1
19029	ENST00000264811.9
19030	ENST00000379645.7
19031	ENST00000513531.1
19032	ENST00000502968.1
19033	ENST00000264501.8
19034	ENST00000388738.7
19035	ENST00000424425.5
19036	ENST00000449251.1
19037	ENST00000446180.5
19038	ENST00000419325.5
19039	ENST00000421930.6
19040	ENST00000438707.5
19041	ENST00000306802.8
19042	ENST00000442707.1
19043	ENST00000446706.5
19044	ENST00000296513.6
19045	ENST00000439307.5
19046	ENST00000388724.6
19047	ENST00000388725.2
19048	ENST00000226730.4
19049	ENST00000611104.1
19050	ENST00000264497.7
19051	ENST00000542236.5
19052	ENST00000314218.7
19053	ENST00000433287.1
19054	ENST00000614010.4
19055	ENST00000264498.7
19056	ENST00000608478.1
19057	ENST00000304430.9
19058	ENST00000339154.6
19059	ENST00000510735.1
19060	ENST00000502270.5
19061	ENST00000274008.4
19062	ENST00000505319.5
19063	ENST00000610581.4
19064	ENST00000339241.1
19065	ENST00000507703.1
19066	ENST00000622283.1
19067	ENST00000394339.2
19068	ENST00000508849.1
19069	ENST00000504087.5
19070	ENST00000515641.1
19071	ENST00000394329.7
19072	ENST00000335110.5
19073	ENST00000504491.1
19074	ENST00000335251.10
19075	ENST00000506283.1
19076	ENST00000281154.5
19077	ENST00000508776.5
19078	ENST00000296464.8
19079	ENST00000508549.5
19080	ENST00000505726.1
19081	ENST00000270861.9
19082	ENST00000515069.5
19083	ENST00000513090.5
19084	ENST00000507249.5
19085	ENST00000514379.5
19086	ENST00000508113.1
19087	ENST00000296468.7
19088	ENST00000513559.5
19089	ENST00000398965.5
19090	ENST00000444616.5
19091	ENST00000388795.9
19092	ENST00000513371.1
19093	ENST00000611882.1
19094	ENST00000326639.10
19095	ENST00000512292.5
19096	ENST00000508819.5
19097	ENST00000394288.7
19098	ENST00000432347.6
19099	ENST00000507377.1
19100	ENST00000613358.4
19101	ENST00000296425.9
19102	ENST00000520121.5
19103	ENST00000394276.3
19104	ENST00000512483.5
19105	ENST00000503872.1
19106	ENST00000503588.1
19107	ENST00000226319.10
19108	ENST00000511647.5
19109	ENST00000452328.6
19110	ENST00000504089.5
19111	ENST00000512960.5
19112	ENST00000503785.5
19113	ENST00000514740.1
19114	ENST00000610919.4
19115	ENST00000510308.5
19116	ENST00000413543.6
19117	ENST00000507833.5
19118	ENST00000611140.4
19119	ENST00000508997.1
19120	ENST00000281142.9
19121	ENST00000439369.6
19122	ENST00000503215.5
19123	ENST00000506368.5
19124	ENST00000511426.5
19125	ENST00000503401.1
19126	ENST00000281146.9
19127	ENST00000502887.5
